attendance_id,student_id,date,subject,status,present_flag
ATT000490,STU0010,2026-06-18,Digital Electronics,Present,1
ATT000491,STU0010,2026-04-11,Networks,Present,1
ATT000492,STU0010,2026-04-12,Digital Electronics,Absent,0
ATT000493,STU0010,2026-07-04,Microprocessors,Present,1
ATT000494,STU0010,2026-02-10,Microprocessors,Present,1
ATT000495,STU0010,2026-04-06,Signals,Absent,0
ATT000496,STU0010,2026-05-16,Digital Electronics,Present,1
ATT000497,STU0010,2026-06-12,Signals,Present,1
ATT000498,STU0010,2026-02-17,Microprocessors,Absent,0
ATT000499,STU0010,2026-01-22,Signals,Absent,0
ATT000500,STU0010,2026-03-18,Digital Electronics,Present,1
ATT000501,STU0011,2026-05-04,Web Development,Present,1
ATT000502,STU0011,2026-08-03,Python,Present,1
ATT000503,STU0011,2026-07-13,DBMS,Present,1
ATT000504,STU0011,2026-03-20,Networks,Present,1
ATT000505,STU0011,2026-07-19,Web Development,Present,1
ATT000506,STU0011,2026-02-17,DBMS,Present,1
ATT000507,STU0011,2026-05-28,Web Development,Absent,0
ATT000508,STU0011,2026-01-21,DBMS,Present,1
ATT000509,STU0011,2026-04-03,Python,Present,1
ATT000510,STU0011,2026-02-13,Python,Present,1
ATT000511,STU0011,2026-06-30,Networks,Present,1
ATT000512,STU0011,2026-07-27,DBMS,Absent,0
ATT000513,STU0011,2026-08-25,Web Development,Present,1
ATT000514,STU0011,2026-04-24,Python,Present,1
ATT000515,STU0011,2026-01-20,Python,Present,1
ATT000516,STU0011,2026-03-01,Networks,Present,1
ATT000517,STU0011,2026-01-24,Python,Present,1
ATT000518,STU0011,2026-04-11,Web Development,Present,1
ATT000519,STU0011,2026-04-17,Python,Present,1
ATT000520,STU0011,2026-03-26,DBMS,Present,1
ATT000521,STU0011,2026-02-22,Python,Present,1
ATT000522,STU0011,2026-02-27,Web Development,Present,1
ATT000523,STU0011,2026-07-22,Networks,Present,1
ATT000524,STU0011,2026-02-03,Web Development,Present,1
ATT000525,STU0011,2026-05-18,Python,Present,1
ATT000526,STU0011,2026-02-11,DBMS,Present,1
ATT000527,STU0011,2026-05-25,Networks,Present,1
ATT000528,STU0011,2026-04-28,Web Development,Absent,0
ATT000529,STU0011,2026-03-11,Networks,Present,1
ATT000530,STU0011,2026-06-07,DBMS,Present,1
ATT000531,STU0011,2026-01-28,Python,Present,1
ATT000532,STU0011,2026-04-14,DBMS,Present,1
ATT000533,STU0011,2026-05-21,Web Development,Present,1
ATT000534,STU0011,2026-05-23,DBMS,Present,1
ATT000535,STU0011,2026-08-31,Web Development,Present,1
ATT000536,STU0011,2026-08-14,Python,Present,1
ATT000537,STU0011,2026-05-13,DBMS,Present,1
ATT000538,STU0011,2026-03-31,Networks,Absent,0
ATT000539,STU0011,2026-05-17,Python,Present,1
ATT000540,STU0011,2026-05-24,Networks,Present,1
ATT000541,STU0011,2026-01-15,Python,Present,1
ATT000542,STU0011,2026-02-04,Python,Present,1
ATT000543,STU0011,2026-07-24,Web Development,Present,1
ATT000544,STU0011,2026-03-16,DBMS,Present,1
ATT000545,STU0011,2026-03-03,DBMS,Present,1
ATT000546,STU0011,2026-05-10,Python,Present,1
ATT000547,STU0011,2026-02-09,DBMS,Present,1
ATT000548,STU0011,2026-04-12,Python,Present,1
ATT000549,STU0011,2026-06-18,Web Development,Present,1
ATT000550,STU0011,2026-05-14,Networks,Present,1
ATT000551,STU0012,2026-03-16,Signals,Absent,0
ATT000552,STU0012,2026-04-12,Networks,Present,1
ATT000553,STU0012,2026-04-23,Signals,Present,1
ATT000554,STU0012,2026-06-27,Microprocessors,Present,1
ATT000555,STU0012,2026-08-15,Microprocessors,Absent,0
ATT000556,STU0012,2026-03-23,Microprocessors,Present,1
ATT000557,STU0012,2026-07-21,Digital Electronics,Present,1
ATT000558,STU0012,2026-03-13,Signals,Present,1
ATT000559,STU0012,2026-04-19,Signals,Absent,0
ATT000560,STU0012,2026-01-02,Digital Electronics,Absent,0
ATT000561,STU0012,2026-02-17,Networks,Present,1
ATT000562,STU0012,2026-03-15,Networks,Absent,0
ATT000563,STU0012,2026-06-11,Networks,Absent,0
ATT000564,STU0012,2026-08-18,Digital Electronics,Absent,0
ATT000565,STU0012,2026-06-26,Digital Electronics,Present,1
ATT000566,STU0012,2026-05-28,Digital Electronics,Present,1
ATT000567,STU0012,2026-02-03,Networks,Present,1
ATT000568,STU0012,2026-05-14,Networks,Present,1
ATT000569,STU0012,2026-06-22,Microprocessors,Present,1
ATT000570,STU0012,2026-06-30,Microprocessors,Present,1
ATT000571,STU0012,2026-02-19,Networks,Absent,0
ATT000572,STU0012,2026-08-23,Digital Electronics,Present,1
ATT000573,STU0012,2026-03-28,Digital Electronics,Present,1
ATT000574,STU0012,2026-05-13,Signals,Present,1
ATT000575,STU0012,2026-01-10,Microprocessors,Present,1
ATT000576,STU0012,2026-02-22,Signals,Present,1
ATT000577,STU0012,2026-02-08,Signals,Present,1
ATT000578,STU0012,2026-08-01,Networks,Present,1
ATT000579,STU0012,2026-04-06,Digital Electronics,Present,1
ATT000580,STU0012,2026-02-27,Digital Electronics,Present,1
ATT000581,STU0012,2026-02-06,Signals,Present,1
ATT000582,STU0012,2026-04-30,Digital Electronics,Absent,0
ATT000583,STU0012,2026-08-21,Digital Electronics,Present,1
ATT000584,STU0012,2026-07-31,Microprocessors,Present,1
ATT000585,STU0012,2026-01-19,Digital Electronics,Present,1
ATT000586,STU0012,2026-03-19,Networks,Present,1
ATT000587,STU0012,2026-06-12,Digital Electronics,Present,1
ATT000588,STU0012,2026-08-08,Digital Electronics,Present,1
ATT000589,STU0012,2026-03-04,Networks,Present,1
ATT000590,STU0012,2026-01-05,Microprocessors,Present,1
ATT000591,STU0012,2026-04-26,Signals,Present,1
ATT000592,STU0012,2026-01-14,Signals,Present,1
ATT000593,STU0012,2026-07-08,Digital Electronics,Present,1
ATT000594,STU0012,2026-08-05,Networks,Absent,0
ATT000595,STU0012,2026-04-29,Microprocessors,Present,1
ATT000596,STU0012,2026-07-09,Digital Electronics,Present,1
ATT000597,STU0012,2026-06-29,Signals,Present,1
ATT000598,STU0012,2026-04-28,Microprocessors,Present,1
ATT000599,STU0012,2026-02-05,Microprocessors,Absent,0
ATT000600,STU0012,2026-04-13,Networks,Present,1
ATT000601,STU0013,2026-04-10,Microprocessors,Present,1
ATT000602,STU0013,2026-05-24,Digital Electronics,Present,1
ATT000603,STU0013,2026-08-08,Microprocessors,Present,1
ATT000604,STU0013,2026-04-19,Signals,Present,1
ATT000605,STU0013,2026-08-01,Digital Electronics,Absent,0
ATT000606,STU0013,2026-03-05,Digital Electronics,Present,1
ATT000607,STU0013,2026-05-26,Signals,Present,1
ATT000608,STU0013,2026-04-04,Microprocessors,Absent,0
ATT000609,STU0013,2026-02-22,Digital Electronics,Present,1
ATT000610,STU0013,2026-06-03,Signals,Present,1
ATT000611,STU0013,2026-05-09,Networks,Present,1
ATT000612,STU0013,2026-07-01,Digital Electronics,Absent,0
ATT000613,STU0013,2026-01-20,Microprocessors,Present,1
ATT000614,STU0013,2026-07-18,Microprocessors,Present,1
ATT000615,STU0013,2026-01-13,Networks,Present,1
ATT000616,STU0013,2026-02-06,Microprocessors,Present,1
ATT000617,STU0013,2026-07-05,Digital Electronics,Absent,0
ATT000618,STU0013,2026-02-13,Signals,Present,1
ATT000619,STU0013,2026-07-27,Digital Electronics,Absent,0
ATT000620,STU0013,2026-04-01,Digital Electronics,Present,1
ATT000621,STU0013,2026-02-07,Digital Electronics,Present,1
ATT000622,STU0013,2026-04-23,Networks,Present,1
ATT000623,STU0013,2026-05-20,Networks,Present,1
ATT000624,STU0013,2026-05-08,Networks,Present,1
ATT000625,STU0013,2026-06-15,Networks,Present,1
ATT000626,STU0013,2026-03-08,Digital Electronics,Present,1
ATT000627,STU0013,2026-01-24,Microprocessors,Present,1
ATT000628,STU0013,2026-07-09,Networks,Absent,0
ATT000629,STU0013,2026-04-18,Signals,Present,1
ATT000630,STU0013,2026-06-18,Signals,Present,1
ATT000631,STU0013,2026-08-10,Signals,Present,1
ATT000632,STU0013,2026-01-08,Microprocessors,Present,1
ATT000633,STU0013,2026-02-09,Signals,Present,1
ATT000634,STU0013,2026-05-22,Digital Electronics,Present,1
ATT000635,STU0013,2026-02-24,Digital Electronics,Present,1
ATT000636,STU0013,2026-06-25,Networks,Present,1
ATT000637,STU0013,2026-08-30,Networks,Absent,0
ATT000638,STU0013,2026-01-28,Microprocessors,Present,1
ATT000639,STU0013,2026-04-28,Signals,Present,1
ATT000640,STU0013,2026-07-23,Digital Electronics,Absent,0
ATT000641,STU0013,2026-01-29,Microprocessors,Present,1
ATT000642,STU0013,2026-03-01,Microprocessors,Present,1
ATT000643,STU0013,2026-08-02,Microprocessors,Present,1
ATT000644,STU0013,2026-07-04,Microprocessors,Present,1
ATT000645,STU0013,2026-04-17,Networks,Present,1
ATT000646,STU0013,2026-04-11,Microprocessors,Present,1
ATT000647,STU0013,2026-06-12,Networks,Present,1
ATT000648,STU0013,2026-06-20,Networks,Present,1
ATT000649,STU0013,2026-01-31,Digital Electronics,Present,1
ATT000650,STU0013,2026-04-14,Networks,Present,1
ATT000651,STU0014,2026-01-02,Manufacturing,Present,1
ATT000652,STU0014,2026-06-26,CAD,Present,1
ATT000653,STU0014,2026-08-18,Thermodynamics,Present,1
ATT000654,STU0014,2026-08-14,Thermodynamics,Present,1
ATT000655,STU0014,2026-01-10,Manufacturing,Present,1
ATT000656,STU0014,2026-04-21,CAD,Absent,0
ATT000657,STU0014,2026-06-20,Manufacturing,Present,1
ATT000658,STU0014,2026-05-01,Manufacturing,Present,1
ATT000659,STU0014,2026-08-13,Mechanics,Present,1
ATT000660,STU0014,2026-01-21,Mechanics,Present,1
ATT000661,STU0014,2026-03-01,Thermodynamics,Absent,0
ATT000662,STU0014,2026-04-23,Manufacturing,Present,1
ATT000663,STU0014,2026-07-31,CAD,Present,1
ATT000664,STU0014,2026-07-08,Thermodynamics,Present,1
ATT000665,STU0014,2026-02-02,Thermodynamics,Absent,0
ATT000666,STU0014,2026-07-25,Mechanics,Present,1
ATT000667,STU0014,2026-08-22,CAD,Present,1
ATT000668,STU0014,2026-06-15,Mechanics,Absent,0
ATT000669,STU0014,2026-07-26,Thermodynamics,Present,1
ATT000670,STU0014,2026-01-15,Mechanics,Present,1
ATT000671,STU0014,2026-05-12,Mechanics,Present,1
ATT000672,STU0014,2026-06-02,Thermodynamics,Present,1
ATT000673,STU0014,2026-03-17,Manufacturing,Present,1
ATT000674,STU0014,2026-01-03,Thermodynamics,Absent,0
ATT000675,STU0014,2026-07-02,Mechanics,Present,1
ATT000676,STU0014,2026-04-15,CAD,Present,1
ATT000677,STU0014,2026-05-28,CAD,Present,1
ATT000678,STU0014,2026-01-08,Mechanics,Present,1
ATT000679,STU0014,2026-02-01,Thermodynamics,Present,1
ATT000680,STU0014,2026-07-27,Thermodynamics,Present,1
ATT000681,STU0014,2026-02-15,Manufacturing,Present,1
ATT000682,STU0014,2026-01-28,Manufacturing,Present,1
ATT000683,STU0014,2026-03-25,Manufacturing,Present,1
ATT000684,STU0014,2026-07-16,CAD,Absent,0
ATT000685,STU0014,2026-02-04,Manufacturing,Present,1
ATT000686,STU0014,2026-07-19,Manufacturing,Absent,0
ATT000687,STU0014,2026-07-04,Thermodynamics,Absent,0
ATT000688,STU0014,2026-01-23,Mechanics,Present,1
ATT000689,STU0014,2026-03-16,CAD,Absent,0
ATT000690,STU0014,2026-04-11,Thermodynamics,Present,1
ATT000691,STU0014,2026-08-03,Thermodynamics,Present,1
ATT000692,STU0014,2026-06-12,Manufacturing,Present,1
ATT000693,STU0014,2026-07-17,Mechanics,Present,1
ATT000694,STU0014,2026-03-18,CAD,Present,1
ATT000695,STU0014,2026-06-04,Mechanics,Present,1
ATT000696,STU0014,2026-01-26,Thermodynamics,Present,1
ATT000697,STU0014,2026-03-09,Manufacturing,Absent,0
ATT000698,STU0014,2026-08-25,Thermodynamics,Absent,0
ATT000699,STU0014,2026-07-05,Mechanics,Present,1
ATT000700,STU0014,2026-02-25,Manufacturing,Absent,0
ATT000701,STU0015,2026-04-20,Power Systems,Present,1
ATT000702,STU0015,2026-03-26,Machines,Absent,0
ATT000703,STU0015,2026-01-05,Power Systems,Present,1
ATT000704,STU0015,2026-08-27,Control Systems,Present,1
ATT000705,STU0015,2026-02-23,Circuits,Present,1
ATT000706,STU0015,2026-04-22,Power Systems,Present,1
ATT000707,STU0015,2026-02-19,Power Systems,Present,1
ATT000708,STU0015,2026-02-20,Control Systems,Present,1
ATT000709,STU0015,2026-05-19,Circuits,Present,1
ATT000710,STU0015,2026-04-19,Circuits,Present,1
ATT000711,STU0015,2026-07-03,Circuits,Absent,0
ATT000712,STU0015,2026-08-15,Control Systems,Absent,0
ATT000713,STU0015,2026-04-11,Control Systems,Present,1
ATT000714,STU0015,2026-03-08,Control Systems,Present,1
ATT000715,STU0015,2026-04-06,Circuits,Present,1
ATT000716,STU0015,2026-08-31,Power Systems,Present,1
ATT000717,STU0015,2026-03-11,Control Systems,Present,1
ATT000718,STU0015,2026-02-09,Machines,Absent,0
ATT000719,STU0015,2026-01-28,Circuits,Present,1
ATT000720,STU0015,2026-08-08,Control Systems,Present,1
ATT000721,STU0015,2026-03-31,Control Systems,Present,1
ATT000722,STU0015,2026-08-04,Circuits,Absent,0
ATT000723,STU0015,2026-06-09,Machines,Absent,0
ATT000724,STU0015,2026-03-20,Control Systems,Present,1
ATT000725,STU0015,2026-07-09,Control Systems,Present,1
ATT000726,STU0015,2026-07-26,Power Systems,Absent,0
ATT000727,STU0015,2026-08-09,Control Systems,Present,1
ATT000728,STU0015,2026-06-19,Power Systems,Present,1
ATT000729,STU0015,2026-07-21,Control Systems,Present,1
ATT000730,STU0015,2026-05-25,Control Systems,Absent,0
ATT000731,STU0015,2026-03-27,Machines,Present,1
ATT000732,STU0015,2026-06-04,Control Systems,Present,1
ATT000733,STU0015,2026-01-06,Circuits,Present,1
ATT000734,STU0015,2026-03-12,Power Systems,Present,1
ATT000735,STU0015,2026-04-04,Circuits,Present,1
ATT000736,STU0015,2026-03-07,Control Systems,Absent,0
ATT000737,STU0015,2026-01-16,Power Systems,Absent,0
ATT000738,STU0015,2026-04-01,Control Systems,Present,1
ATT000739,STU0015,2026-05-24,Machines,Present,1
ATT000740,STU0015,2026-08-02,Power Systems,Present,1
ATT000741,STU0015,2026-07-05,Machines,Present,1
ATT000742,STU0015,2026-03-18,Circuits,Present,1
ATT000743,STU0015,2026-08-19,Power Systems,Present,1
ATT000744,STU0015,2026-02-13,Control Systems,Present,1
ATT000745,STU0015,2026-05-16,Control Systems,Present,1
ATT000746,STU0015,2026-07-30,Machines,Absent,0
ATT000747,STU0015,2026-05-09,Machines,Present,1
ATT000748,STU0015,2026-05-26,Power Systems,Present,1
ATT000749,STU0015,2026-07-10,Power Systems,Present,1
ATT000750,STU0015,2026-08-28,Machines,Present,1
ATT000751,STU0016,2026-04-23,Signals,Present,1
ATT000752,STU0016,2026-07-23,Networks,Present,1
ATT000753,STU0016,2026-05-26,Networks,Present,1
ATT000754,STU0016,2026-05-27,Microprocessors,Present,1
ATT000755,STU0016,2026-03-23,Signals,Present,1
ATT000756,STU0016,2026-02-20,Microprocessors,Present,1
ATT000757,STU0016,2026-04-07,Microprocessors,Present,1
ATT000758,STU0016,2026-03-01,Digital Electronics,Present,1
ATT000759,STU0016,2026-01-11,Digital Electronics,Present,1
ATT000760,STU0016,2026-08-08,Networks,Absent,0
ATT000761,STU0016,2026-03-20,Digital Electronics,Absent,0
ATT000762,STU0016,2026-08-17,Signals,Present,1
ATT000763,STU0016,2026-07-22,Digital Electronics,Absent,0
ATT000764,STU0016,2026-06-15,Signals,Absent,0
ATT000765,STU0016,2026-02-05,Digital Electronics,Present,1
ATT000766,STU0016,2026-06-11,Microprocessors,Present,1
ATT000767,STU0016,2026-07-03,Signals,Absent,0
ATT000768,STU0016,2026-01-22,Microprocessors,Present,1
ATT000769,STU0016,2026-06-28,Signals,Present,1
ATT000770,STU0016,2026-06-17,Microprocessors,Present,1
ATT000771,STU0016,2026-03-09,Signals,Absent,0
ATT000772,STU0016,2026-08-24,Signals,Present,1
ATT000773,STU0016,2026-06-10,Signals,Present,1
ATT000774,STU0016,2026-03-30,Networks,Present,1
ATT000775,STU0016,2026-05-20,Networks,Present,1
ATT000776,STU0016,2026-03-25,Digital Electronics,Present,1
ATT000777,STU0016,2026-07-09,Digital Electronics,Present,1
ATT000778,STU0016,2026-08-06,Networks,Present,1
ATT000779,STU0016,2026-03-10,Signals,Present,1
ATT000780,STU0016,2026-02-12,Digital Electronics,Present,1
ATT000781,STU0016,2026-03-22,Networks,Present,1
ATT000782,STU0016,2026-07-17,Signals,Present,1
ATT000783,STU0016,2026-07-06,Digital Electronics,Present,1
ATT000784,STU0016,2026-08-12,Microprocessors,Present,1
ATT000785,STU0016,2026-05-15,Digital Electronics,Present,1
ATT000786,STU0016,2026-08-31,Microprocessors,Present,1
ATT000787,STU0016,2026-01-02,Digital Electronics,Present,1
ATT000788,STU0016,2026-07-30,Microprocessors,Present,1
ATT000789,STU0016,2026-05-09,Networks,Present,1
ATT000790,STU0016,2026-07-08,Microprocessors,Present,1
ATT000791,STU0016,2026-05-28,Networks,Absent,0
ATT000792,STU0016,2026-05-19,Signals,Present,1
ATT000793,STU0016,2026-07-25,Networks,Present,1
ATT000794,STU0016,2026-08-23,Networks,Present,1
ATT000795,STU0016,2026-04-05,Microprocessors,Present,1
ATT000796,STU0016,2026-02-08,Microprocessors,Present,1
ATT000797,STU0016,2026-02-26,Digital Electronics,Present,1
ATT000798,STU0016,2026-05-02,Digital Electronics,Present,1
ATT000799,STU0016,2026-01-31,Microprocessors,Absent,0
ATT000800,STU0016,2026-05-12,Digital Electronics,Present,1
ATT000801,STU0017,2026-03-29,Concrete,Present,1
ATT000802,STU0017,2026-05-28,Structures,Present,1
ATT000803,STU0017,2026-05-10,Concrete,Present,1
ATT000804,STU0017,2026-08-12,Geotechnical,Present,1
ATT000805,STU0017,2026-05-04,Concrete,Present,1
ATT000806,STU0017,2026-07-04,Geotechnical,Present,1
ATT000807,STU0017,2026-02-06,Surveying,Present,1
ATT000808,STU0017,2026-01-25,Geotechnical,Present,1
ATT000809,STU0017,2026-03-16,Geotechnical,Present,1
ATT000810,STU0017,2026-02-05,Structures,Present,1
ATT000811,STU0017,2026-01-14,Surveying,Present,1
ATT000812,STU0017,2026-08-06,Geotechnical,Present,1
ATT000813,STU0017,2026-05-22,Surveying,Absent,0
ATT000814,STU0017,2026-02-18,Structures,Present,1
ATT000815,STU0017,2026-03-14,Structures,Absent,0
ATT000816,STU0017,2026-04-15,Geotechnical,Absent,0
ATT000817,STU0017,2026-02-04,Geotechnical,Present,1
ATT000818,STU0017,2026-05-15,Surveying,Present,1
ATT000819,STU0017,2026-01-15,Surveying,Present,1
ATT000820,STU0017,2026-03-19,Geotechnical,Present,1
ATT000821,STU0017,2026-03-07,Geotechnical,Present,1
ATT000822,STU0017,2026-05-07,Surveying,Present,1
ATT000823,STU0017,2026-08-10,Concrete,Absent,0
ATT000824,STU0017,2026-07-11,Geotechnical,Present,1
ATT000825,STU0017,2026-01-01,Geotechnical,Present,1
ATT000826,STU0017,2026-03-04,Structures,Present,1
ATT000827,STU0017,2026-01-30,Surveying,Present,1
ATT000828,STU0017,2026-06-16,Surveying,Present,1
ATT000829,STU0017,2026-08-19,Geotechnical,Present,1
ATT000830,STU0017,2026-03-12,Surveying,Absent,0
ATT000831,STU0017,2026-06-14,Structures,Present,1
ATT000832,STU0017,2026-08-22,Concrete,Present,1
ATT000833,STU0017,2026-04-13,Geotechnical,Present,1
ATT000834,STU0017,2026-03-13,Concrete,Absent,0
ATT000835,STU0017,2026-01-31,Geotechnical,Present,1
ATT000836,STU0017,2026-01-03,Geotechnical,Present,1
ATT000837,STU0017,2026-04-02,Concrete,Present,1
ATT000838,STU0017,2026-06-12,Structures,Present,1
ATT000839,STU0017,2026-02-10,Surveying,Present,1
ATT000840,STU0017,2026-05-13,Concrete,Present,1
ATT000841,STU0017,2026-07-29,Surveying,Present,1
ATT000842,STU0017,2026-02-09,Concrete,Present,1
ATT000843,STU0017,2026-04-26,Surveying,Present,1
ATT000844,STU0017,2026-08-18,Geotechnical,Absent,0
ATT000845,STU0017,2026-01-29,Geotechnical,Present,1
ATT000846,STU0017,2026-03-20,Geotechnical,Present,1
ATT000847,STU0017,2026-02-12,Surveying,Present,1
ATT000848,STU0017,2026-02-02,Geotechnical,Present,1
ATT000849,STU0017,2026-04-11,Structures,Present,1
ATT000850,STU0017,2026-08-07,Surveying,Present,1
ATT000851,STU0018,2026-01-31,CAD,Present,1
ATT000852,STU0018,2026-08-08,CAD,Present,1
ATT000853,STU0018,2026-06-02,Thermodynamics,Present,1
ATT000854,STU0018,2026-04-16,Mechanics,Present,1
ATT000855,STU0018,2026-01-06,Thermodynamics,Present,1
ATT000856,STU0018,2026-02-03,CAD,Present,1
ATT000857,STU0018,2026-04-04,CAD,Absent,0
ATT000858,STU0018,2026-02-10,Mechanics,Absent,0
ATT000859,STU0018,2026-04-19,Mechanics,Present,1
ATT000860,STU0018,2026-04-07,Manufacturing,Present,1
ATT000861,STU0018,2026-07-22,CAD,Present,1
ATT000862,STU0018,2026-07-25,Manufacturing,Present,1
ATT000863,STU0018,2026-08-13,Manufacturing,Present,1
ATT000864,STU0018,2026-07-11,Manufacturing,Absent,0
ATT000865,STU0018,2026-06-23,CAD,Absent,0
ATT000866,STU0018,2026-08-31,Mechanics,Present,1
ATT000867,STU0018,2026-04-05,Mechanics,Absent,0
ATT000868,STU0018,2026-07-24,Manufacturing,Present,1
ATT000869,STU0018,2026-07-18,Thermodynamics,Present,1
ATT000870,STU0018,2026-04-13,Manufacturing,Present,1
ATT000871,STU0018,2026-03-17,Manufacturing,Present,1
ATT000872,STU0018,2026-05-27,CAD,Present,1
ATT000873,STU0018,2026-06-21,CAD,Present,1
ATT000874,STU0018,2026-06-17,CAD,Present,1
ATT000875,STU0018,2026-05-23,Mechanics,Present,1
ATT000876,STU0018,2026-08-29,Manufacturing,Present,1
ATT000877,STU0018,2026-02-15,Thermodynamics,Present,1
ATT000878,STU0018,2026-08-07,Thermodynamics,Present,1
ATT000879,STU0018,2026-01-20,Manufacturing,Present,1
