student_id,student_name,department,year,section,gender,hostel_status
STU1985,Student_1985,EEE,3,B,Female,Day Scholar
STU1986,Student_1986,IT,3,B,Male,Day Scholar
STU1987,Student_1987,CIVIL,3,B,Male,Hostel
STU1988,Student_1988,ECE,4,C,Female,Day Scholar
STU1989,Student_1989,MECH,3,C,Male,Day Scholar
STU1990,Student_1990,AIML,1,D,Male,Hostel
STU1991,Student_1991,AIML,1,C,Female,Day Scholar
STU1992,Student_1992,CIVIL,3,C,Male,Day Scholar
STU1993,Student_1993,MECH,1,A,Female,Hostel
STU1994,Student_1994,EEE,4,D,Male,Day Scholar
STU1995,Student_1995,MECH,1,B,Female,Day Scholar
STU1996,Student_1996,EEE,4,C,Male,Day Scholar
STU1997,Student_1997,MECH,2,B,Male,Hostel
STU1998,Student_1998,MECH,2,B,Female,Hostel
STU1999,Student_1999,CSE,2,A,Female,Day Scholar
STU2000,Student_2000,AIML,2,C,Female,Day Scholar
