attendance_id,student_id,date,subject,status
ATT000528,STU0011,2026-04-28,Web Development,Absent
ATT000529,STU0011,2026-03-11,Networks,Present
ATT000530,STU0011,2026-06-07,DBMS,Present
ATT000531,STU0011,2026-01-28,Python,Present
ATT000532,STU0011,2026-04-14,DBMS,Present
ATT000533,STU0011,2026-05-21,Web Development,Present
ATT000534,STU0011,2026-05-23,DBMS,Present
ATT000535,STU0011,2026-08-31,Web Development,Present
ATT000536,STU0011,2026-08-14,Python,Present
ATT000537,STU0011,2026-05-13,DBMS,Present
ATT000538,STU0011,2026-03-31,Networks,Absent
ATT000539,STU0011,2026-05-17,Python,Present
ATT000540,STU0011,2026-05-24,Networks,Present
ATT000541,STU0011,2026-01-15,Python,Present
ATT000542,STU0011,2026-02-04,Python,Present
ATT000543,STU0011,2026-07-24,Web Development,Present
ATT000544,STU0011,2026-03-16,DBMS,Present
ATT000545,STU0011,2026-03-03,DBMS,Present
ATT000546,STU0011,2026-05-10,Python,Present
ATT000547,STU0011,2026-02-09,DBMS,Present
ATT000548,STU0011,2026-04-12,Python,Present
ATT000549,STU0011,2026-06-18,Web Development,Present
ATT000550,STU0011,2026-05-14,Networks,Present
ATT000551,STU0012,2026-03-16,Signals,Absent
ATT000552,STU0012,2026-04-12,Networks,Present
ATT000553,STU0012,2026-04-23,Signals,Present
ATT000554,STU0012,2026-06-27,Microprocessors,Present
ATT000555,STU0012,2026-08-15,Microprocessors,Absent
ATT000556,STU0012,2026-03-23,Microprocessors,Present
ATT000557,STU0012,2026-07-21,Digital Electronics,Present
ATT000558,STU0012,2026-03-13,Signals,Present
ATT000559,STU0012,2026-04-19,Signals,Absent
ATT000560,STU0012,2026-01-02,Digital Electronics,Absent
ATT000561,STU0012,2026-02-17,Networks,Present
ATT000562,STU0012,2026-03-15,Networks,Absent
ATT000563,STU0012,2026-06-11,Networks,Absent
ATT000564,STU0012,2026-08-18,Digital Electronics,Absent
ATT000565,STU0012,2026-06-26,Digital Electronics,Present
ATT000566,STU0012,2026-05-28,Digital Electronics,Present
ATT000567,STU0012,2026-02-03,Networks,Present
ATT000568,STU0012,2026-05-14,Networks,Present
ATT000569,STU0012,2026-06-22,Microprocessors,Present
ATT000570,STU0012,2026-06-30,Microprocessors,Present
ATT000571,STU0012,2026-02-19,Networks,Absent
ATT000572,STU0012,2026-08-23,Digital Electronics,Present
ATT000573,STU0012,2026-03-28,Digital Electronics,Present
ATT000574,STU0012,2026-05-13,Signals,Present
ATT000575,STU0012,2026-01-10,Microprocessors,Present
ATT000576,STU0012,2026-02-22,Signals,Present
ATT000577,STU0012,2026-02-08,Signals,Present
ATT000578,STU0012,2026-08-01,Networks,Present
ATT000579,STU0012,2026-04-06,Digital Electronics,Present
ATT000580,STU0012,2026-02-27,Digital Electronics,Present
ATT000581,STU0012,2026-02-06,Signals,Present
ATT000582,STU0012,2026-04-30,Digital Electronics,Absent
ATT000583,STU0012,2026-08-21,Digital Electronics,Present
ATT000584,STU0012,2026-07-31,Microprocessors,Present
ATT000585,STU0012,2026-01-19,Digital Electronics,Present
ATT000586,STU0012,2026-03-19,Networks,Present
ATT000587,STU0012,2026-06-12,Digital Electronics,Present
ATT000588,STU0012,2026-08-08,Digital Electronics,Present
ATT000589,STU0012,2026-03-04,Networks,Present
ATT000590,STU0012,2026-01-05,Microprocessors,Present
ATT000591,STU0012,2026-04-26,Signals,Present
ATT000592,STU0012,2026-01-14,Signals,Present
ATT000593,STU0012,2026-07-08,Digital Electronics,Present
ATT000594,STU0012,2026-08-05,Networks,Absent
ATT000595,STU0012,2026-04-29,Microprocessors,Present
ATT000596,STU0012,2026-07-09,Digital Electronics,Present
ATT000597,STU0012,2026-06-29,Signals,Present
ATT000598,STU0012,2026-04-28,Microprocessors,Present
ATT000599,STU0012,2026-02-05,Microprocessors,Absent
ATT000600,STU0012,2026-04-13,Networks,Present
ATT000601,STU0013,2026-04-10,Microprocessors,Present
ATT000602,STU0013,2026-05-24,Digital Electronics,Present
ATT000603,STU0013,2026-08-08,Microprocessors,Present
ATT000604,STU0013,2026-04-19,Signals,Present
ATT000605,STU0013,2026-08-01,Digital Electronics,Absent
ATT000606,STU0013,2026-03-05,Digital Electronics,Present
ATT000607,STU0013,2026-05-26,Signals,Present
ATT000608,STU0013,2026-04-04,Microprocessors,Absent
ATT000609,STU0013,2026-02-22,Digital Electronics,Present
ATT000610,STU0013,2026-06-03,Signals,Present
ATT000611,STU0013,2026-05-09,Networks,Present
ATT000612,STU0013,2026-07-01,Digital Electronics,Absent
ATT000613,STU0013,2026-01-20,Microprocessors,Present
ATT000614,STU0013,2026-07-18,Microprocessors,Present
ATT000615,STU0013,2026-01-13,Networks,Present
ATT000616,STU0013,2026-02-06,Microprocessors,Present
ATT000617,STU0013,2026-07-05,Digital Electronics,Absent
ATT000618,STU0013,2026-02-13,Signals,Present
ATT000619,STU0013,2026-07-27,Digital Electronics,Absent
ATT000620,STU0013,2026-04-01,Digital Electronics,Present
ATT000621,STU0013,2026-02-07,Digital Electronics,Present
ATT000622,STU0013,2026-04-23,Networks,Present
ATT000623,STU0013,2026-05-20,Networks,Present
ATT000624,STU0013,2026-05-08,Networks,Present
ATT000625,STU0013,2026-06-15,Networks,Present
ATT000626,STU0013,2026-03-08,Digital Electronics,Present
ATT000627,STU0013,2026-01-24,Microprocessors,Present
ATT000628,STU0013,2026-07-09,Networks,Absent
ATT000629,STU0013,2026-04-18,Signals,Present
ATT000630,STU0013,2026-06-18,Signals,Present
ATT000631,STU0013,2026-08-10,Signals,Present
ATT000632,STU0013,2026-01-08,Microprocessors,Present
ATT000633,STU0013,2026-02-09,Signals,Present
ATT000634,STU0013,2026-05-22,Digital Electronics,Present
ATT000635,STU0013,2026-02-24,Digital Electronics,Present
ATT000636,STU0013,2026-06-25,Networks,Present
ATT000637,STU0013,2026-08-30,Networks,Absent
ATT000638,STU0013,2026-01-28,Microprocessors,Present
ATT000639,STU0013,2026-04-28,Signals,Present
ATT000640,STU0013,2026-07-23,Digital Electronics,Absent
ATT000641,STU0013,2026-01-29,Microprocessors,Present
ATT000642,STU0013,2026-03-01,Microprocessors,Present
ATT000643,STU0013,2026-08-02,Microprocessors,Present
ATT000644,STU0013,2026-07-04,Microprocessors,Present
ATT000645,STU0013,2026-04-17,Networks,Present
ATT000646,STU0013,2026-04-11,Microprocessors,Present
ATT000647,STU0013,2026-06-12,Networks,Present
ATT000648,STU0013,2026-06-20,Networks,Present
ATT000649,STU0013,2026-01-31,Digital Electronics,Present
ATT000650,STU0013,2026-04-14,Networks,Present
ATT000651,STU0014,2026-01-02,Manufacturing,Present
ATT000652,STU0014,2026-06-26,CAD,Present
ATT000653,STU0014,2026-08-18,Thermodynamics,Present
ATT000654,STU0014,2026-08-14,Thermodynamics,Present
ATT000655,STU0014,2026-01-10,Manufacturing,Present
ATT000656,STU0014,2026-04-21,CAD,Absent
ATT000657,STU0014,2026-06-20,Manufacturing,Present
ATT000658,STU0014,2026-05-01,Manufacturing,Present
ATT000659,STU0014,2026-08-13,Mechanics,Present
ATT000660,STU0014,2026-01-21,Mechanics,Present
ATT000661,STU0014,2026-03-01,Thermodynamics,Absent
ATT000662,STU0014,2026-04-23,Manufacturing,Present
ATT000663,STU0014,2026-07-31,CAD,Present
ATT000664,STU0014,2026-07-08,Thermodynamics,Present
ATT000665,STU0014,2026-02-02,Thermodynamics,Absent
ATT000666,STU0014,2026-07-25,Mechanics,Present
ATT000667,STU0014,2026-08-22,CAD,Present
ATT000668,STU0014,2026-06-15,Mechanics,Absent
ATT000669,STU0014,2026-07-26,Thermodynamics,Present
ATT000670,STU0014,2026-01-15,Mechanics,Present
ATT000671,STU0014,2026-05-12,Mechanics,Present
ATT000672,STU0014,2026-06-02,Thermodynamics,Present
ATT000673,STU0014,2026-03-17,Manufacturing,Present
ATT000674,STU0014,2026-01-03,Thermodynamics,Absent
ATT000675,STU0014,2026-07-02,Mechanics,Present
ATT000676,STU0014,2026-04-15,CAD,Present
ATT000677,STU0014,2026-05-28,CAD,Present
ATT000678,STU0014,2026-01-08,Mechanics,Present
ATT000679,STU0014,2026-02-01,Thermodynamics,Present
ATT000680,STU0014,2026-07-27,Thermodynamics,Present
ATT000681,STU0014,2026-02-15,Manufacturing,Present
ATT000682,STU0014,2026-01-28,Manufacturing,Present
ATT000683,STU0014,2026-03-25,Manufacturing,Present
ATT000684,STU0014,2026-07-16,CAD,Absent
ATT000685,STU0014,2026-02-04,Manufacturing,Present
ATT000686,STU0014,2026-07-19,Manufacturing,Absent
ATT000687,STU0014,2026-07-04,Thermodynamics,Absent
ATT000688,STU0014,2026-01-23,Mechanics,Present
ATT000689,STU0014,2026-03-16,CAD,Absent
ATT000690,STU0014,2026-04-11,Thermodynamics,Present
ATT000691,STU0014,2026-08-03,Thermodynamics,Present
ATT000692,STU0014,2026-06-12,Manufacturing,Present
ATT000693,STU0014,2026-07-17,Mechanics,Present
ATT000694,STU0014,2026-03-18,CAD,Present
ATT000695,STU0014,2026-06-04,Mechanics,Present
ATT000696,STU0014,2026-01-26,Thermodynamics,Present
ATT000697,STU0014,2026-03-09,Manufacturing,Absent
ATT000698,STU0014,2026-08-25,Thermodynamics,Absent
ATT000699,STU0014,2026-07-05,Mechanics,Present
ATT000700,STU0014,2026-02-25,Manufacturing,Absent
ATT000701,STU0015,2026-04-20,Power Systems,Present
ATT000702,STU0015,2026-03-26,Machines,Absent
ATT000703,STU0015,2026-01-05,Power Systems,Present
ATT000704,STU0015,2026-08-27,Control Systems,Present
ATT000705,STU0015,2026-02-23,Circuits,Present
ATT000706,STU0015,2026-04-22,Power Systems,Present
ATT000707,STU0015,2026-02-19,Power Systems,Present
ATT000708,STU0015,2026-02-20,Control Systems,Present
ATT000709,STU0015,2026-05-19,Circuits,Present
ATT000710,STU0015,2026-04-19,Circuits,Present
ATT000711,STU0015,2026-07-03,Circuits,Absent
ATT000712,STU0015,2026-08-15,Control Systems,Absent
ATT000713,STU0015,2026-04-11,Control Systems,Present
ATT000714,STU0015,2026-03-08,Control Systems,Present
ATT000715,STU0015,2026-04-06,Circuits,Present
ATT000716,STU0015,2026-08-31,Power Systems,Present
ATT000717,STU0015,2026-03-11,Control Systems,Present
ATT000718,STU0015,2026-02-09,Machines,Absent
ATT000719,STU0015,2026-01-28,Circuits,Present
ATT000720,STU0015,2026-08-08,Control Systems,Present
ATT000721,STU0015,2026-03-31,Control Systems,Present
ATT000722,STU0015,2026-08-04,Circuits,Absent
ATT000723,STU0015,2026-06-09,Machines,Absent
ATT000724,STU0015,2026-03-20,Control Systems,Present
ATT000725,STU0015,2026-07-09,Control Systems,Present
ATT000726,STU0015,2026-07-26,Power Systems,Absent
ATT000727,STU0015,2026-08-09,Control Systems,Present
ATT000728,STU0015,2026-06-19,Power Systems,Present
ATT000729,STU0015,2026-07-21,Control Systems,Present
ATT000730,STU0015,2026-05-25,Control Systems,Absent
ATT000731,STU0015,2026-03-27,Machines,Present
ATT000732,STU0015,2026-06-04,Control Systems,Present
ATT000733,STU0015,2026-01-06,Circuits,Present
ATT000734,STU0015,2026-03-12,Power Systems,Present
ATT000735,STU0015,2026-04-04,Circuits,Present
ATT000736,STU0015,2026-03-07,Control Systems,Absent
ATT000737,STU0015,2026-01-16,Power Systems,Absent
ATT000738,STU0015,2026-04-01,Control Systems,Present
ATT000739,STU0015,2026-05-24,Machines,Present
ATT000740,STU0015,2026-08-02,Power Systems,Present
ATT000741,STU0015,2026-07-05,Machines,Present
ATT000742,STU0015,2026-03-18,Circuits,Present
ATT000743,STU0015,2026-08-19,Power Systems,Present
ATT000744,STU0015,2026-02-13,Control Systems,Present
ATT000745,STU0015,2026-05-16,Control Systems,Present
ATT000746,STU0015,2026-07-30,Machines,Absent
ATT000747,STU0015,2026-05-09,Machines,Present
ATT000748,STU0015,2026-05-26,Power Systems,Present
ATT000749,STU0015,2026-07-10,Power Systems,Present
ATT000750,STU0015,2026-08-28,Machines,Present
ATT000751,STU0016,2026-04-23,Signals,Present
ATT000752,STU0016,2026-07-23,Networks,Present
ATT000753,STU0016,2026-05-26,Networks,Present
ATT000754,STU0016,2026-05-27,Microprocessors,Present
ATT000755,STU0016,2026-03-23,Signals,Present
ATT000756,STU0016,2026-02-20,Microprocessors,Present
ATT000757,STU0016,2026-04-07,Microprocessors,Present
ATT000758,STU0016,2026-03-01,Digital Electronics,Present
ATT000759,STU0016,2026-01-11,Digital Electronics,Present
ATT000760,STU0016,2026-08-08,Networks,Absent
ATT000761,STU0016,2026-03-20,Digital Electronics,Absent
ATT000762,STU0016,2026-08-17,Signals,Present
ATT000763,STU0016,2026-07-22,Digital Electronics,Absent
ATT000764,STU0016,2026-06-15,Signals,Absent
ATT000765,STU0016,2026-02-05,Digital Electronics,Present
ATT000766,STU0016,2026-06-11,Microprocessors,Present
ATT000767,STU0016,2026-07-03,Signals,Absent
ATT000768,STU0016,2026-01-22,Microprocessors,Present
ATT000769,STU0016,2026-06-28,Signals,Present
ATT000770,STU0016,2026-06-17,Microprocessors,Present
ATT000771,STU0016,2026-03-09,Signals,Absent
ATT000772,STU0016,2026-08-24,Signals,Present
ATT000773,STU0016,2026-06-10,Signals,Present
ATT000774,STU0016,2026-03-30,Networks,Present
ATT000775,STU0016,2026-05-20,Networks,Present
ATT000776,STU0016,2026-03-25,Digital Electronics,Present
ATT000777,STU0016,2026-07-09,Digital Electronics,Present
ATT000778,STU0016,2026-08-06,Networks,Present
ATT000779,STU0016,2026-03-10,Signals,Present
ATT000780,STU0016,2026-02-12,Digital Electronics,Present
ATT000781,STU0016,2026-03-22,Networks,Present
ATT000782,STU0016,2026-07-17,Signals,Present
ATT000783,STU0016,2026-07-06,Digital Electronics,Present
ATT000784,STU0016,2026-08-12,Microprocessors,Present
ATT000785,STU0016,2026-05-15,Digital Electronics,Present
ATT000786,STU0016,2026-08-31,Microprocessors,Present
ATT000787,STU0016,2026-01-02,Digital Electronics,Present
ATT000788,STU0016,2026-07-30,Microprocessors,Present
ATT000789,STU0016,2026-05-09,Networks,Present
ATT000790,STU0016,2026-07-08,Microprocessors,Present
ATT000791,STU0016,2026-05-28,Networks,Absent
ATT000792,STU0016,2026-05-19,Signals,Present
ATT000793,STU0016,2026-07-25,Networks,Present
ATT000794,STU0016,2026-08-23,Networks,Present
ATT000795,STU0016,2026-04-05,Microprocessors,Present
ATT000796,STU0016,2026-02-08,Microprocessors,Present
ATT000797,STU0016,2026-02-26,Digital Electronics,Present
ATT000798,STU0016,2026-05-02,Digital Electronics,Present
ATT000799,STU0016,2026-01-31,Microprocessors,Absent
ATT000800,STU0016,2026-05-12,Digital Electronics,Present
ATT000801,STU0017,2026-03-29,Concrete,Present
ATT000802,STU0017,2026-05-28,Structures,Present
ATT000803,STU0017,2026-05-10,Concrete,Present
ATT000804,STU0017,2026-08-12,Geotechnical,Present
ATT000805,STU0017,2026-05-04,Concrete,Present
ATT000806,STU0017,2026-07-04,Geotechnical,Present
ATT000807,STU0017,2026-02-06,Surveying,Present
ATT000808,STU0017,2026-01-25,Geotechnical,Present
ATT000809,STU0017,2026-03-16,Geotechnical,Present
ATT000810,STU0017,2026-02-05,Structures,Present
ATT000811,STU0017,2026-01-14,Surveying,Present
ATT000812,STU0017,2026-08-06,Geotechnical,Present
ATT000813,STU0017,2026-05-22,Surveying,Absent
ATT000814,STU0017,2026-02-18,Structures,Present
ATT000815,STU0017,2026-03-14,Structures,Absent
ATT000816,STU0017,2026-04-15,Geotechnical,Absent
ATT000817,STU0017,2026-02-04,Geotechnical,Present
ATT000818,STU0017,2026-05-15,Surveying,Present
ATT000819,STU0017,2026-01-15,Surveying,Present
ATT000820,STU0017,2026-03-19,Geotechnical,Present
ATT000821,STU0017,2026-03-07,Geotechnical,Present
ATT000822,STU0017,2026-05-07,Surveying,Present
ATT000823,STU0017,2026-08-10,Concrete,Absent
ATT000824,STU0017,2026-07-11,Geotechnical,Present
ATT000825,STU0017,2026-01-01,Geotechnical,Present
ATT000826,STU0017,2026-03-04,Structures,Present
ATT000827,STU0017,2026-01-30,Surveying,Present
ATT000828,STU0017,2026-06-16,Surveying,Present
ATT000829,STU0017,2026-08-19,Geotechnical,Present
ATT000830,STU0017,2026-03-12,Surveying,Absent
ATT000831,STU0017,2026-06-14,Structures,Present
ATT000832,STU0017,2026-08-22,Concrete,Present
ATT000833,STU0017,2026-04-13,Geotechnical,Present
ATT000834,STU0017,2026-03-13,Concrete,Absent
ATT000835,STU0017,2026-01-31,Geotechnical,Present
ATT000836,STU0017,2026-01-03,Geotechnical,Present
ATT000837,STU0017,2026-04-02,Concrete,Present
ATT000838,STU0017,2026-06-12,Structures,Present
ATT000839,STU0017,2026-02-10,Surveying,Present
ATT000840,STU0017,2026-05-13,Concrete,Present
ATT000841,STU0017,2026-07-29,Surveying,Present
ATT000842,STU0017,2026-02-09,Concrete,Present
ATT000843,STU0017,2026-04-26,Surveying,Present
ATT000844,STU0017,2026-08-18,Geotechnical,Absent
ATT000845,STU0017,2026-01-29,Geotechnical,Present
ATT000846,STU0017,2026-03-20,Geotechnical,Present
ATT000847,STU0017,2026-02-12,Surveying,Present
ATT000848,STU0017,2026-02-02,Geotechnical,Present
ATT000849,STU0017,2026-04-11,Structures,Present
ATT000850,STU0017,2026-08-07,Surveying,Present
ATT000851,STU0018,2026-01-31,CAD,Present
ATT000852,STU0018,2026-08-08,CAD,Present
ATT000853,STU0018,2026-06-02,Thermodynamics,Present
ATT000854,STU0018,2026-04-16,Mechanics,Present
ATT000855,STU0018,2026-01-06,Thermodynamics,Present
ATT000856,STU0018,2026-02-03,CAD,Present
ATT000857,STU0018,2026-04-04,CAD,Absent
ATT000858,STU0018,2026-02-10,Mechanics,Absent
ATT000859,STU0018,2026-04-19,Mechanics,Present
ATT000860,STU0018,2026-04-07,Manufacturing,Present
ATT000861,STU0018,2026-07-22,CAD,Present
ATT000862,STU0018,2026-07-25,Manufacturing,Present
ATT000863,STU0018,2026-08-13,Manufacturing,Present
ATT000864,STU0018,2026-07-11,Manufacturing,Absent
ATT000865,STU0018,2026-06-23,CAD,Absent
ATT000866,STU0018,2026-08-31,Mechanics,Present
ATT000867,STU0018,2026-04-05,Mechanics,Absent
ATT000868,STU0018,2026-07-24,Manufacturing,Present
ATT000869,STU0018,2026-07-18,Thermodynamics,Present
ATT000870,STU0018,2026-04-13,Manufacturing,Present
ATT000871,STU0018,2026-03-17,Manufacturing,Present
ATT000872,STU0018,2026-05-27,CAD,Present
ATT000873,STU0018,2026-06-21,CAD,Present
ATT000874,STU0018,2026-06-17,CAD,Present
ATT000875,STU0018,2026-05-23,Mechanics,Present
ATT000876,STU0018,2026-08-29,Manufacturing,Present
ATT000877,STU0018,2026-02-15,Thermodynamics,Present
ATT000878,STU0018,2026-08-07,Thermodynamics,Present
ATT000879,STU0018,2026-01-20,Manufacturing,Present
ATT000880,STU0018,2026-08-22,Manufacturing,Present
ATT000881,STU0018,2026-02-14,Manufacturing,Present
ATT000882,STU0018,2026-04-27,CAD,Present
ATT000883,STU0018,2026-04-22,Thermodynamics,Present
ATT000884,STU0018,2026-08-17,Thermodynamics,Present
ATT000885,STU0018,2026-03-06,CAD,Present
ATT000886,STU0018,2026-08-28,Manufacturing,Present
ATT000887,STU0018,2026-01-18,Manufacturing,Present
ATT000888,STU0018,2026-05-22,Thermodynamics,Absent
ATT000889,STU0018,2026-03-28,Mechanics,Present
ATT000890,STU0018,2026-06-04,Thermodynamics,Present
ATT000891,STU0018,2026-07-29,Mechanics,Present
ATT000892,STU0018,2026-03-12,Thermodynamics,Present
ATT000893,STU0018,2026-01-12,CAD,Present
ATT000894,STU0018,2026-01-13,Manufacturing,Absent
ATT000895,STU0018,2026-03-26,Manufacturing,Present
ATT000896,STU0018,2026-05-11,Mechanics,Absent
ATT000897,STU0018,2026-02-09,Thermodynamics,Present
ATT000898,STU0018,2026-06-07,CAD,Present
ATT000899,STU0018,2026-03-29,Manufacturing,Present
ATT000900,STU0018,2026-07-08,Thermodynamics,Present
ATT000901,STU0019,2026-03-04,DBMS,Absent
ATT000902,STU0019,2026-05-14,DBMS,Present
ATT000903,STU0019,2026-01-25,Python,Absent
ATT000904,STU0019,2026-04-19,Statistics,Absent
ATT000905,STU0019,2026-02-05,DBMS,Absent
ATT000906,STU0019,2026-05-12,Statistics,Present
ATT000907,STU0019,2026-08-30,Python,Present
ATT000908,STU0019,2026-07-11,DBMS,Present
ATT000909,STU0019,2026-06-15,Python,Present
ATT000910,STU0019,2026-02-11,Python,Present
ATT000911,STU0019,2026-08-20,Python,Present
ATT000912,STU0019,2026-05-02,Python,Present
ATT000913,STU0019,2026-08-18,Python,Present
ATT000914,STU0019,2026-05-21,Machine Learning,Present
ATT000915,STU0019,2026-05-05,Python,Present
ATT000916,STU0019,2026-07-26,Machine Learning,Present
